match_id,"ElapsedTime","SetNo","P1GamesWon","P2GamesWon","SetWinner","GameNo","GameWinner","PointNumber","PointWinner","PointServer","Speed_KMH","Rally","P1Score","P2Score","P1Momentum","P2Momentum","P1PointsWon","P2PointsWon","P1Ace","P2Ace","P1Winner","P2Winner","P1DoubleFault","P2DoubleFault","P1UnfErr","P2UnfErr","P1NetPoint","P2NetPoint","P1NetPointWon","P2NetPointWon","P1BreakPoint","P2BreakPoint","P1BreakPointWon","P2BreakPointWon","P1FirstSrvIn","P2FirstSrvIn","P1FirstSrvWon","P2FirstSrvWon","P1SecondSrvIn","P2SecondSrvIn","P1SecondSrvWon","P2SecondSrvWon","P1ForcedError","P2ForcedError","History","Speed_MPH","P1BreakPointMissed","P2BreakPointMissed","ServeIndicator","Serve_Direction","Winner_FH","Winner_BH","P1TurningPoint","P2TurningPoint"
2011-frenchopen-1101,1:24:25,2,4,5,0,10,0,105,1,1,176,3,30,0,96,54,57,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,109,0,0,1,1,0,0,0,0
2011-frenchopen-1101,1:24:52,2,4,5,0,10,0,106,1,1,191,3,40,0,97,52,58,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,118,0,0,1,3,0,0,5,4
2011-frenchopen-1101,1:25:22,2,4,5,0,10,0,107,2,1,0,0,40,15,93,53,58,49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,1,0,0,0,0,0
2011-frenchopen-1101,1:25:36,2,5,5,0,10,1,108,1,1,142,11,0,0,96,51,59,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22022,88,0,0,2,2,0,0,0,0
2011-frenchopen-1101,1:26:36,2,5,5,0,11,0,109,1,2,222,6,15,0,97,49,60,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,138,0,0,2,2,0,0,0,3
2011-frenchopen-1101,1:28:18,2,5,5,0,11,0,110,2,2,165,1,15,15,97,52,60,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21010,102,0,0,2,1,1,0,4,0
2011-frenchopen-1101,1:29:02,2,5,5,0,11,0,111,2,2,225,3,15,30,97,55,60,51,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21410,139,0,0,2,3,1,0,0,4
2011-frenchopen-1101,1:29:32,2,5,5,0,11,0,112,2,2,221,1,15,40,96,57,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,137,0,0,2,1,0,0,0,8
2011-frenchopen-1101,1:29:56,2,5,6,0,11,2,113,2,2,201,1,0,0,95,61,60,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12032,124,0,0,1,1,0,0,2,9
2011-frenchopen-1101,1:31:49,2,5,6,0,12,0,114,1,1,177,1,15,0,98,61,61,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,110,0,0,1,3,1,0,0,0
2011-frenchopen-1101,1:32:18,2,5,6,0,12,0,115,1,1,172,5,30,0,101,61,62,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,106,0,0,1,1,1,0,5,0
2011-frenchopen-1101,1:32:59,2,5,6,0,12,0,116,1,1,143,5,40,0,103,60,63,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,21030,88,0,0,1,2,0,0,8,1
2011-frenchopen-1101,1:33:58,2,6,6,0,12,1,117,1,1,148,5,0,0,106,58,64,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21022,92,0,0,2,2,0,0,0,3
2011-frenchopen-1101,1:34:53,2,6,6,0,13,0,118,2,2,220,3,0,1,104,59,64,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11020,136,0,0,1,3,0,0,0,0
2011-frenchopen-1101,1:35:39,2,6,6,0,13,0,119,2,1,171,4,0,2,102,60,64,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,106,0,0,1,1,0,0,1,0
2011-frenchopen-1101,1:36:23,2,6,6,0,13,0,120,1,1,182,1,1,2,104,59,65,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,113,0,0,2,3,0,0,2,1
2011-frenchopen-1101,1:37:14,2,6,6,0,13,0,121,2,2,221,1,1,3,103,61,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,137,0,0,2,1,0,0,0,2
2011-frenchopen-1101,1:37:46,2,6,6,0,13,0,122,2,2,228,3,1,4,101,62,65,57,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12020,141,0,0,1,3,0,0,0,0
2011-frenchopen-1101,1:38:30,2,6,6,0,13,0,123,1,1,186,5,2,4,104,62,66,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,115,0,0,1,3,1,0,0,3
2011-frenchopen-1101,1:39:49,2,6,6,0,13,0,124,2,1,180,16,2,5,103,64,66,58,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12030,111,0,0,2,3,0,0,0,0
2011-frenchopen-1101,1:41:00,2,6,6,0,13,0,125,2,2,166,1,2,6,102,66,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12030,103,0,0,2,3,0,0,1,4
2011-frenchopen-1101,1:41:45,2,6,7,2,13,2,126,2,2,227,1,0,0,98,73,66,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11033,141,0,0,1,3,0,0,6,11
2011-frenchopen-1101,1:42:45,3,0,0,0,1,0,127,1,1,190,3,15,0,100,72,67,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,118,0,0,1,3,0,0,0,0
2011-frenchopen-1101,1:43:45,3,0,0,0,1,0,128,1,1,171,11,30,0,102,71,68,60,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,106,0,0,1,1,0,0,0,0
2011-frenchopen-1101,1:45:42,3,0,0,0,1,0,129,2,1,179,2,30,15,100,72,68,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,111,0,0,1,1,0,0,2,1
2011-frenchopen-1101,1:46:16,3,0,0,0,1,0,130,1,1,168,5,40,15,103,72,69,61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12010,104,0,0,1,1,0,1,3,0
2011-frenchopen-1101,1:46:50,3,1,0,0,1,1,131,1,1,196,3,0,0,108,72,70,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11012,121,0,0,2,2,1,0,6,0
2011-frenchopen-1101,1:47:54,3,1,0,0,2,0,132,1,2,197,1,15,0,111,72,71,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12010,122,0,0,2,1,0,1,11,0
2011-frenchopen-1101,1:48:24,3,1,0,0,2,0,133,1,2,205,4,30,0,112,70,72,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,127,0,0,2,3,0,0,0,2
2011-frenchopen-1101,1:48:57,3,1,0,0,2,0,134,2,2,204,1,30,15,112,73,72,62,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22410,126,0,0,2,2,0,1,0,0
2011-frenchopen-1101,1:49:33,3,1,0,0,2,0,135,2,2,0,0,30,30,111,75,72,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11030,0,0,0,2,2,0,0,0,3
2011-frenchopen-1101,1:51:06,3,1,0,0,2,0,136,2,2,197,1,30,40,110,77,72,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11030,122,0,0,2,3,0,0,2,7
2011-frenchopen-1101,1:51:44,3,1,0,0,2,0,137,1,2,191,2,40,40,112,76,73,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22430,118,0,0,2,3,0,0,0,0
2011-frenchopen-1101,1:52:19,3,1,0,0,2,0,138,1,2,217,4,AD,40,113,74,74,64,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21420,134,0,0,2,3,0,0,0,0
2011-frenchopen-1101,1:52:58,3,1,0,0,2,0,139,2,2,175,3,40,40,113,77,74,65,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,22410,108,1,0,2,2,0,1,3,0
2011-frenchopen-1101,1:53:49,3,1,0,0,2,0,140,2,2,209,1,40,AD,112,79,74,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,129,0,0,2,1,0,0,0,3
2011-frenchopen-1101,1:54:21,3,1,1,0,2,2,141,2,2,158,9,0,0,111,83,74,67,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12032,98,0,0,1,2,0,0,0,9
2011-frenchopen-1101,1:55:40,3,1,1,0,3,0,142,1,1,137,3,15,0,114,83,75,67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12010,85,0,0,1,2,0,1,1,0
2011-frenchopen-1101,1:56:28,3,1,1,0,3,0,143,2,1,188,8,15,15,114,86,75,68,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21010,116,0,0,1,2,1,0,2,0
2011-frenchopen-1101,1:57:27,3,1,1,0,3,0,144,1,1,194,1,30,15,117,86,76,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14000,120,0,0,1,3,0,0,6,3
2011-frenchopen-1101,1:57:44,3,1,1,0,3,0,145,1,1,160,5,40,15,119,85,77,68,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,99,0,0,1,1,0,0,0,0
2011-frenchopen-1101,1:58:18,3,2,1,0,3,1,146,1,1,182,1,0,0,125,85,78,68,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000,113,0,0,2,1,0,0,11,0
2011-frenchopen-1101,1:58:19,3,2,1,0,4,0,147,1,2,0,2,15,0,128,85,79,68,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11010,0,0,0,2,2,1,0,0,1
2011-frenchopen-1101,1:59:18,3,2,1,0,4,0,148,2,2,210,1,15,15,128,88,79,69,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21510,130,0,0,2,3,1,0,0,3
2011-frenchopen-1101,2:01:09,3,2,1,0,4,0,149,2,2,224,1,15,30,128,92,79,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,139,0,0,2,3,0,0,3,7
2011-frenchopen-1101,2:01:34,3,2,1,0,4,0,150,2,2,188,3,15,40,127,94,79,71,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,116,0,0,2,1,0,0,0,9
2011-frenchopen-1101,2:02:03,3,2,2,0,4,2,151,2,2,174,1,0,0,127,99,79,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21012,108,0,0,1,2,1,0,0,11
2011-frenchopen-1101,2:03:02,3,2,2,0,5,0,152,1,1,169,3,15,0,129,98,80,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,105,0,0,1,2,0,0,1,0
2011-frenchopen-1101,2:03:36,3,2,2,0,5,0,153,1,1,170,3,30,0,130,96,81,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,105,0,0,1,1,0,0,3,0
2011-frenchopen-1101,2:03:56,3,2,2,0,5,0,154,1,1,184,3,40,0,133,96,82,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,114,0,0,1,3,1,0,6,3
2011-frenchopen-1101,2:04:30,3,3,2,0,5,1,155,1,1,192,3,0,0,136,94,83,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22022,119,0,0,2,3,0,0,7,4
2011-frenchopen-1101,2:06:15,3,3,2,0,6,0,156,1,2,180,2,15,0,138,93,84,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21030,111,0,0,2,1,0,0,8,0
2011-frenchopen-1101,2:06:42,3,3,2,0,6,0,157,2,2,211,1,15,15,138,96,84,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24000,131,0,0,2,1,0,0,0,0
2011-frenchopen-1101,2:07:07,3,3,2,0,6,0,158,2,2,192,1,15,30,138,99,84,74,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21510,119,0,0,2,1,1,0,0,5
2011-frenchopen-1101,2:07:36,3,3,2,0,6,0,159,2,2,197,1,15,40,137,101,84,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,122,0,0,2,3,0,0,1,8
2011-frenchopen-1101,2:08:04,3,3,3,0,6,2,160,2,2,213,1,0,0,137,107,84,76,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,132,0,0,1,3,0,0,0,11
2011-frenchopen-1101,2:08:48,3,3,3,0,7,0,161,2,1,177,12,0,15,137,110,84,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21010,110,0,0,1,2,1,0,0,0
2011-frenchopen-1101,2:09:39,3,3,3,0,7,0,162,1,1,160,7,15,15,138,108,85,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,99,0,0,1,1,0,0,1,0
2011-frenchopen-1101,2:10:19,3,3,3,0,7,0,163,1,1,188,5,30,15,140,107,86,77,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,116,0,0,1,3,0,0,3,0
2011-frenchopen-1101,2:10:53,3,3,3,0,7,0,164,1,1,173,7,40,15,141,105,87,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22020,107,0,0,1,1,0,0,4,5
2011-frenchopen-1101,2:11:27,3,4,3,0,7,1,165,1,1,182,1,0,0,145,104,88,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21032,113,0,0,2,1,0,0,7,0
2011-frenchopen-1101,2:13:09,3,4,3,0,8,0,166,2,2,206,3,0,15,145,107,88,78,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22410,128,0,0,2,2,0,1,0,0
2011-frenchopen-1101,2:13:37,3,4,3,0,8,0,167,1,2,188,2,15,15,147,106,89,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21030,116,0,0,2,3,0,0,0,1
2011-frenchopen-1101,2:14:08,3,4,3,0,8,0,168,1,2,222,6,30,15,148,104,90,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,138,0,0,2,3,0,0,3,0
2011-frenchopen-1101,2:14:48,3,4,3,0,8,0,169,2,2,188,3,30,30,148,107,90,79,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21410,116,0,0,2,2,1,0,0,0
2011-frenchopen-1101,2:15:26,3,4,3,0,8,0,170,2,2,229,1,30,40,148,111,90,80,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,142,0,0,2,3,0,0,0,5
2011-frenchopen-1101,2:15:55,3,4,4,0,8,2,171,2,2,163,1,0,0,148,116,90,81,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21412,101,0,0,1,3,1,0,0,12
2011-frenchopen-1101,2:16:58,3,4,4,0,9,0,172,1,1,177,5,15,0,151,116,91,81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12010,110,0,0,1,3,0,1,3,0
2011-frenchopen-1101,2:17:38,3,4,4,0,9,0,173,1,1,171,1,30,0,153,115,92,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,106,0,0,1,1,0,0,5,0
2011-frenchopen-1101,2:18:00,3,4,4,0,9,0,174,1,1,149,1,40,0,154,113,93,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21020,92,0,0,1,2,0,0,6,3
2011-frenchopen-1101,2:18:39,3,5,4,0,9,1,175,1,1,195,1,0,0,160,113,94,81,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000,121,0,0,2,3,0,0,9,0
2011-frenchopen-1101,2:20:23,3,5,4,0,10,0,176,2,2,198,5,0,15,160,116,94,82,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21510,123,0,0,2,1,1,0,0,0
2011-frenchopen-1101,2:21:10,3,5,4,0,10,0,177,2,2,200,5,0,30,159,118,94,83,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,124,0,0,2,1,0,0,0,5
2011-frenchopen-1101,2:21:47,3,5,4,0,10,0,178,2,2,204,3,0,40,157,119,94,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12020,126,0,0,2,3,0,0,3,6
2011-frenchopen-1101,2:22:20,3,5,5,0,10,2,179,2,2,187,3,0,0,156,123,94,85,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12032,116,0,0,1,3,0,0,4,7
2011-frenchopen-1101,2:23:05,3,5,5,0,11,0,180,1,1,182,5,15,0,158,122,95,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,113,0,0,1,3,0,0,0,0
2011-frenchopen-1101,2:23:40,3,5,5,0,11,0,181,1,1,148,1,30,0,161,122,96,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11010,92,0,0,1,2,1,0,0,0
2011-frenchopen-1101,2:24:20,3,5,5,0,11,0,182,1,1,144,3,40,0,164,122,97,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11010,89,0,0,1,2,1,0,8,1
2011-frenchopen-1101,2:25:06,3,6,5,0,11,1,183,1,1,155,5,0,0,169,122,98,85,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11012,96,0,0,2,2,1,0,11,0
2011-frenchopen-1101,2:26:06,3,6,5,0,12,0,184,1,2,216,6,15,0,170,120,99,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,134,0,0,2,2,0,0,0,2
2011-frenchopen-1101,2:27:56,3,6,5,0,12,0,185,2,2,212,1,15,15,169,122,99,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,131,0,0,2,1,0,0,0,0
2011-frenchopen-1101,2:28:24,3,6,5,0,12,0,186,1,2,199,2,30,15,171,121,100,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21030,123,0,0,2,3,0,0,2,0
2011-frenchopen-1101,2:29:08,3,6,5,0,12,0,187,1,2,212,4,40,15,173,120,101,86,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21030,131,0,0,2,1,0,0,3,0
2011-frenchopen-1101,2:30:02,3,6,5,0,12,0,188,2,2,225,1,40,30,173,124,101,87,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,139,1,0,2,3,0,0,4,2
2011-frenchopen-1101,2:30:30,3,6,5,0,12,0,189,2,2,224,1,40,40,172,126,101,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,139,1,0,2,1,0,0,0,5
2011-frenchopen-1101,2:31:01,3,6,5,0,12,0,190,2,2,181,1,40,AD,171,128,101,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12030,112,0,0,2,1,0,0,0,8
2011-frenchopen-1101,2:31:45,3,6,6,0,12,2,191,2,2,224,1,0,0,170,132,101,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11032,139,0,0,1,1,0,0,3,0
2011-frenchopen-1101,2:32:37,3,6,6,0,13,0,192,2,1,144,6,0,1,168,133,101,91,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12020,89,0,0,2,2,0,0,4,0
2011-frenchopen-1101,2:33:33,3,6,6,0,13,0,193,2,2,177,1,0,2,168,137,101,92,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,23000,110,0,0,2,1,0,0,0,9
2011-frenchopen-1101,2:34:21,3,6,6,0,13,0,194,2,2,232,1,0,3,167,139,101,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,144,0,0,1,3,0,0,0,0
2011-frenchopen-1101,2:34:57,3,6,6,0,13,0,195,1,1,175,5,1,3,170,139,102,93,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11510,108,0,0,1,1,1,0,2,0
2011-frenchopen-1101,2:35:42,3,6,6,0,13,0,196,2,1,178,2,1,4,170,142,102,94,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21410,110,0,0,2,3,1,0,0,5
2011-frenchopen-1101,2:36:21,3,6,6,0,13,0,197,1,2,228,4,2,4,171,140,103,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,141,0,0,2,1,0,0,4,0
2011-frenchopen-1101,2:37:26,3,6,6,0,13,0,198,2,2,210,1,2,5,171,143,103,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21510,130,0,0,1,1,1,0,0,0
2011-frenchopen-1101,2:38:02,3,6,6,0,13,0,199,2,1,170,2,2,6,169,144,103,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,105,0,0,1,1,0,0,0,2
2011-frenchopen-1101,2:38:38,3,6,7,2,13,2,200,2,1,169,1,0,0,166,152,103,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21013,105,0,0,2,1,1,0,5,12
2011-frenchopen-1101,2:39:38,4,0,0,0,1,0,201,1,2,194,6,15,0,167,150,104,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,120,0,0,2,1,0,0,0,0
2011-frenchopen-1101,2:40:38,4,0,0,0,1,0,202,1,2,199,2,30,0,168,148,105,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,123,0,0,2,3,0,0,0,0
2011-frenchopen-1101,2:41:38,4,0,0,0,1,0,203,2,2,206,1,30,15,168,152,105,98,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,128,0,0,2,1,0,0,2,0
2011-frenchopen-1101,2:42:38,4,0,0,0,1,0,204,2,2,155,3,30,30,168,155,105,99,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21410,96,0,0,2,1,1,0,0,5
2011-frenchopen-1101,2:44:24,4,0,0,0,1,0,205,2,2,199,1,30,40,167,157,105,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,123,0,0,2,1,0,0,0,9
2011-frenchopen-1101,2:44:51,4,0,1,0,1,2,206,2,2,193,3,0,0,166,161,105,101,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12032,120,0,0,1,3,0,0,2,0
2011-frenchopen-1101,2:46:05,4,0,1,0,2,0,207,1,1,188,1,15,0,168,160,106,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,116,0,0,1,3,0,0,0,0
2011-frenchopen-1101,2:46:29,4,0,1,0,2,0,208,1,1,145,3,30,0,169,158,107,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21020,90,0,0,1,1,0,0,0,1
2011-frenchopen-1101,2:47:16,4,0,1,0,2,0,209,1,1,141,1,40,0,170,156,108,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21020,87,0,0,1,3,0,0,4,5
2011-frenchopen-1101,2:47:54,4,1,1,0,2,1,210,1,1,196,1,0,0,176,156,109,101,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000,121,0,0,2,3,0,0,8,0
2011-frenchopen-1101,2:48:32,4,1,1,0,3,0,211,2,2,198,1,0,15,175,158,109,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,123,0,0,2,1,0,0,0,0
2011-frenchopen-1101,2:49:05,4,1,1,0,3,0,212,1,2,196,1,15,15,178,158,110,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12010,121,0,0,2,3,0,1,0,2
